14564,Private,Prof-specialty,Male,<=50K
14565,Private,Machine-op-inspct,Male,<=50K
14566,Private,Adm-clerical,Female,<=50K
14567,State-gov,Adm-clerical,Female,<=50K
14568,Private,Prof-specialty,Female,<=50K
14569,Private,Adm-clerical,Male,<=50K
14570,Self-emp-not-inc,Prof-specialty,Male,>50K
14571,?,?,Male,<=50K
14572,Private,Sales,Male,<=50K
14573,Self-emp-inc,Prof-specialty,Male,>50K
14574,?,?,Female,<=50K
14575,Private,Exec-managerial,Male,<=50K
14576,Local-gov,Exec-managerial,Female,<=50K
14577,Local-gov,Exec-managerial,Male,<=50K
14578,?,?,Male,<=50K
14579,Private,Exec-managerial,Male,>50K
14580,Private,Transport-moving,Female,<=50K
14581,Private,Craft-repair,Male,<=50K
14582,Private,Machine-op-inspct,Male,<=50K
14583,Self-emp-inc,Prof-specialty,Male,>50K
14584,Private,Prof-specialty,Male,>50K
14585,Private,Other-service,Male,<=50K
14586,Local-gov,Exec-managerial,Male,>50K
14587,Private,Other-service,Female,<=50K
14588,State-gov,Prof-specialty,Male,<=50K
14589,Self-emp-not-inc,Farming-fishing,Male,<=50K
14590,Private,Other-service,Female,<=50K
14591,Private,Prof-specialty,Female,<=50K
14592,Private,Sales,Male,<=50K
14593,Private,Exec-managerial,Female,<=50K
14594,Private,Sales,Male,>50K
14595,Private,Transport-moving,Male,<=50K
14596,Self-emp-not-inc,Sales,Male,>50K
14597,Private,Tech-support,Male,>50K
14598,Private,Adm-clerical,Female,<=50K
14599,Private,Craft-repair,Male,>50K
14600,Private,Other-service,Female,<=50K
14601,Private,Exec-managerial,Male,>50K
14602,?,?,Female,<=50K
14603,Self-emp-not-inc,Exec-managerial,Male,<=50K
14604,Private,Adm-clerical,Female,<=50K
14605,Private,Transport-moving,Male,<=50K
14606,Private,Craft-repair,Male,<=50K
14607,Private,Other-service,Female,<=50K
14608,Private,Craft-repair,Male,<=50K
14609,Federal-gov,Craft-repair,Male,>50K
14610,Private,Exec-managerial,Female,<=50K
14611,State-gov,Craft-repair,Male,<=50K
14612,Private,Other-service,Female,<=50K
14613,Federal-gov,Armed-Forces,Male,<=50K
14614,Private,Adm-clerical,Female,<=50K
14615,Federal-gov,Adm-clerical,Female,<=50K
14616,Private,Sales,Female,<=50K
14617,Private,Exec-managerial,Male,>50K
14618,?,?,Male,<=50K
14619,Private,Adm-clerical,Female,<=50K
14620,Self-emp-not-inc,Farming-fishing,Female,<=50K
14621,Private,Other-service,Female,<=50K
14622,Private,Transport-moving,Male,<=50K
14623,Private,Machine-op-inspct,Male,<=50K
14624,Private,Prof-specialty,Male,>50K
14625,Private,Farming-fishing,Female,<=50K
14626,Local-gov,Protective-serv,Male,>50K
14627,Private,Handlers-cleaners,Male,<=50K
14628,State-gov,Craft-repair,Male,>50K
14629,Private,Craft-repair,Male,>50K
14630,Private,Exec-managerial,Male,<=50K
14631,Private,Other-service,Female,<=50K
14632,Local-gov,Adm-clerical,Female,<=50K
14633,Private,Sales,Female,<=50K
14634,Private,Exec-managerial,Female,<=50K
14635,State-gov,Prof-specialty,Male,<=50K
14636,Local-gov,Transport-moving,Male,<=50K
14637,Local-gov,Prof-specialty,Male,<=50K
14638,Private,Sales,Male,<=50K
14639,Private,Exec-managerial,Male,<=50K
14640,State-gov,Prof-specialty,Male,>50K
14641,Private,Other-service,Male,<=50K
14642,Private,Protective-serv,Male,<=50K
14643,Federal-gov,Exec-managerial,Female,<=50K
14644,Private,Exec-managerial,Female,>50K
14645,Private,Adm-clerical,Female,<=50K
14646,?,?,Female,<=50K
14647,Private,Machine-op-inspct,Female,<=50K
14648,State-gov,Machine-op-inspct,Male,>50K
14649,Private,Handlers-cleaners,Female,<=50K
14650,Self-emp-not-inc,Exec-managerial,Male,>50K
14651,Local-gov,Tech-support,Female,<=50K
14652,Self-emp-not-inc,Sales,Female,>50K
14653,Private,Sales,Female,<=50K
14654,Private,Handlers-cleaners,Male,<=50K
14655,Private,Adm-clerical,Female,>50K
14656,Private,Exec-managerial,Male,>50K
14657,Private,Tech-support,Female,<=50K
14658,Self-emp-not-inc,Exec-managerial,Male,>50K
14659,Private,Craft-repair,Male,<=50K
14660,Private,Handlers-cleaners,Male,<=50K
14661,Local-gov,Prof-specialty,Male,>50K
14662,Private,Exec-managerial,Male,<=50K
14663,Self-emp-not-inc,Craft-repair,Male,<=50K
14664,Private,Craft-repair,Female,<=50K
14665,Private,Adm-clerical,Male,>50K
14666,Private,Adm-clerical,Female,<=50K
14667,Private,Craft-repair,Female,<=50K
14668,Private,Prof-specialty,Male,>50K
14669,Private,Adm-clerical,Female,<=50K
14670,Private,Transport-moving,Male,<=50K
14671,Private,Other-service,Male,>50K
14672,?,?,Female,<=50K
14673,Local-gov,Prof-specialty,Female,<=50K
14674,Self-emp-inc,Prof-specialty,Male,<=50K
14675,Private,Adm-clerical,Female,<=50K
14676,Private,Exec-managerial,Male,>50K
14677,Self-emp-not-inc,Craft-repair,Male,<=50K
14678,Private,Exec-managerial,Female,<=50K
14679,Private,Sales,Female,<=50K
14680,Self-emp-not-inc,Exec-managerial,Male,<=50K
14681,Self-emp-not-inc,Prof-specialty,Male,<=50K
14682,Federal-gov,Adm-clerical,Male,<=50K
14683,Federal-gov,Prof-specialty,Female,<=50K
14684,Private,Transport-moving,Male,>50K
14685,Private,Tech-support,Female,<=50K
14686,Private,Sales,Male,>50K
14687,Private,Exec-managerial,Male,>50K
14688,?,?,Male,<=50K
14689,Private,Other-service,Female,<=50K
14690,Private,Adm-clerical,Female,<=50K
14691,Private,Other-service,Female,<=50K
14692,?,?,Female,<=50K
14693,Private,Craft-repair,Male,<=50K
14694,Self-emp-not-inc,Other-service,Female,<=50K
14695,Private,Prof-specialty,Male,>50K
14696,Private,Handlers-cleaners,Male,<=50K
14697,Private,Exec-managerial,Male,<=50K
14698,Private,Sales,Male,<=50K
14699,Private,Exec-managerial,Male,>50K
14700,Private,Exec-managerial,Male,<=50K
14701,Private,Tech-support,Male,>50K
14702,Private,Exec-managerial,Male,>50K
14703,Private,Adm-clerical,Female,<=50K
14704,State-gov,Adm-clerical,Female,<=50K
14705,Private,Sales,Female,<=50K
14706,Private,Craft-repair,Male,<=50K
14707,Private,Exec-managerial,Male,<=50K
14708,Private,Exec-managerial,Female,<=50K
14709,Private,Craft-repair,Male,<=50K
14710,Self-emp-not-inc,Other-service,Female,<=50K
14711,Local-gov,Adm-clerical,Female,<=50K
14712,Private,Prof-specialty,Male,<=50K
14713,Local-gov,Adm-clerical,Female,<=50K
14714,Private,Prof-specialty,Male,>50K
14715,Private,Exec-managerial,Male,>50K
14716,Private,Tech-support,Male,<=50K
14717,?,?,Male,>50K
14718,?,?,Female,<=50K
14719,State-gov,Prof-specialty,Female,<=50K
14720,Private,Other-service,Female,<=50K
14721,Private,Transport-moving,Male,<=50K
14722,Private,Transport-moving,Male,<=50K
14723,Private,Adm-clerical,Male,<=50K
14724,Private,Handlers-cleaners,Male,<=50K
14725,?,?,Male,>50K
14726,Private,Exec-managerial,Male,>50K
14727,Private,Handlers-cleaners,Female,<=50K
14728,State-gov,Prof-specialty,Male,>50K
14729,State-gov,Adm-clerical,Female,<=50K
14730,Private,Exec-managerial,Male,<=50K
14731,Local-gov,Adm-clerical,Female,<=50K
14732,Private,Craft-repair,Male,<=50K
14733,Federal-gov,Transport-moving,Male,>50K
14734,Private,Craft-repair,Male,<=50K
14735,Self-emp-not-inc,Prof-specialty,Male,<=50K
14736,Private,Prof-specialty,Male,>50K
14737,Local-gov,Craft-repair,Male,>50K
14738,Private,Prof-specialty,Female,>50K
14739,Self-emp-inc,Exec-managerial,Female,>50K
14740,Private,Adm-clerical,Female,<=50K
14741,Private,Exec-managerial,Male,>50K
14742,?,?,Female,<=50K
14743,Private,Adm-clerical,Male,<=50K
14744,Private,Exec-managerial,Female,<=50K
14745,Private,Exec-managerial,Male,<=50K
14746,?,?,Male,<=50K
14747,Private,Craft-repair,Male,<=50K
14748,Private,Transport-moving,Male,<=50K
14749,Private,Sales,Male,<=50K
14750,Private,Exec-managerial,Female,>50K
14751,Private,Sales,Male,<=50K
14752,Private,Adm-clerical,Female,<=50K
14753,Private,Adm-clerical,Female,<=50K
14754,Private,Adm-clerical,Female,<=50K
14755,Private,Adm-clerical,Female,<=50K
14756,Private,Exec-managerial,Female,<=50K
14757,Federal-gov,Protective-serv,Male,>50K
14758,Private,Craft-repair,Male,<=50K
14759,Private,Prof-specialty,Female,<=50K
14760,Private,Prof-specialty,Male,>50K
14761,Private,Adm-clerical,Male,>50K
14762,Private,Craft-repair,Male,<=50K
14763,Local-gov,Protective-serv,Male,<=50K
14764,Local-gov,Exec-managerial,Female,<=50K
14765,Private,Transport-moving,Male,<=50K
14766,Private,Prof-specialty,Male,<=50K
14767,Private,Other-service,Female,<=50K
14768,Local-gov,Craft-repair,Male,<=50K
14769,Private,Craft-repair,Male,<=50K
14770,Local-gov,Adm-clerical,Female,<=50K
14771,Private,Adm-clerical,Male,<=50K
14772,Never-worked,?,Male,<=50K
14773,Private,Craft-repair,Male,>50K
14774,Private,Prof-specialty,Male,>50K
14775,State-gov,Transport-moving,Male,<=50K
14776,Private,Transport-moving,Male,<=50K
14777,Private,Machine-op-inspct,Male,<=50K
14778,Private,Machine-op-inspct,Male,<=50K
14779,State-gov,Prof-specialty,Female,>50K
14780,Private,Prof-specialty,Male,<=50K
14781,Private,Exec-managerial,Female,>50K
14782,Private,Sales,Female,<=50K
14783,Self-emp-not-inc,Exec-managerial,Male,<=50K
14784,Private,Sales,Female,<=50K
14785,Private,Handlers-cleaners,Male,<=50K
14786,Private,Craft-repair,Male,<=50K
14787,Private,Adm-clerical,Female,>50K
14788,Local-gov,Sales,Female,<=50K
14789,Private,Adm-clerical,Female,<=50K
14790,Private,Craft-repair,Male,<=50K
14791,Private,Sales,Male,>50K
14792,Private,Other-service,Female,<=50K
14793,Private,Exec-managerial,Male,>50K
14794,Federal-gov,Tech-support,Female,<=50K
14795,Private,Craft-repair,Male,>50K
14796,Private,Transport-moving,Male,>50K
14797,Private,Adm-clerical,Male,<=50K
14798,Private,Craft-repair,Male,<=50K
14799,Private,Adm-clerical,Male,<=50K
14800,Private,Tech-support,Male,<=50K
14801,Private,Handlers-cleaners,Male,<=50K
14802,Private,Sales,Male,>50K
14803,Self-emp-not-inc,Other-service,Female,<=50K
14804,Private,Craft-repair,Male,<=50K
14805,Private,Sales,Female,<=50K
14806,Private,Machine-op-inspct,Male,<=50K
14807,Private,Protective-serv,Male,<=50K
14808,Private,Prof-specialty,Female,<=50K
14809,Private,Other-service,Female,<=50K
14810,Local-gov,Exec-managerial,Female,<=50K
14811,Private,Prof-specialty,Male,<=50K
14812,Self-emp-not-inc,Craft-repair,Male,<=50K
14813,Private,Other-service,Female,<=50K
14814,Self-emp-not-inc,Sales,Male,>50K
14815,Self-emp-not-inc,Sales,Male,>50K
14816,Private,Prof-specialty,Female,>50K
14817,Private,Adm-clerical,Female,<=50K
14818,Private,Exec-managerial,Male,>50K
14819,Private,Craft-repair,Male,<=50K
14820,Private,Other-service,Male,<=50K
14821,Private,Prof-specialty,Female,>50K
14822,Private,Exec-managerial,Male,>50K
14823,Private,Machine-op-inspct,Female,<=50K
14824,Private,Adm-clerical,Female,<=50K
14825,Private,Tech-support,Male,<=50K
14826,Private,Transport-moving,Male,<=50K
14827,Private,Prof-specialty,Male,>50K
14828,Private,Sales,Male,<=50K
14829,Private,Sales,Female,<=50K
14830,Self-emp-inc,Adm-clerical,Female,>50K
14831,Self-emp-inc,Other-service,Male,<=50K
14832,Local-gov,Transport-moving,Male,<=50K
14833,Private,Handlers-cleaners,Male,<=50K
14834,Private,Transport-moving,Male,<=50K
14835,Private,Prof-specialty,Male,>50K
14836,Self-emp-not-inc,Sales,Male,>50K
14837,Private,Tech-support,Female,<=50K
14838,Self-emp-inc,Farming-fishing,Male,>50K
14839,Federal-gov,Protective-serv,Male,>50K
14840,Private,Craft-repair,Male,<=50K
14841,Private,Transport-moving,Male,<=50K
14842,Private,Tech-support,Male,<=50K
14843,Private,Other-service,Female,<=50K
14844,State-gov,Adm-clerical,Female,<=50K
14845,Private,Sales,Female,<=50K
14846,Private,Exec-managerial,Male,<=50K
14847,Private,Prof-specialty,Male,>50K
14848,Private,Transport-moving,Male,<=50K
14849,Private,Priv-house-serv,Female,<=50K
14850,Self-emp-not-inc,Other-service,Male,<=50K
14851,Self-emp-inc,Sales,Female,<=50K
14852,Private,Adm-clerical,Female,<=50K
14853,Private,Craft-repair,Male,<=50K
14854,Private,Exec-managerial,Female,<=50K
14855,Private,Prof-specialty,Male,>50K
14856,Private,Tech-support,Male,>50K
14857,Private,Machine-op-inspct,Male,<=50K
14858,Federal-gov,Adm-clerical,Female,<=50K
14859,?,?,Female,<=50K
14860,?,?,Female,<=50K
14861,Private,Exec-managerial,Male,>50K
14862,Private,Sales,Male,<=50K
14863,Private,Machine-op-inspct,Male,>50K
14864,Self-emp-inc,Sales,Male,>50K
14865,Private,Adm-clerical,Male,<=50K
14866,Self-emp-inc,Sales,Male,>50K
14867,Private,Sales,Male,>50K
14868,Private,Other-service,Female,<=50K
14869,Private,Handlers-cleaners,Male,<=50K
14870,?,?,Female,<=50K
14871,Self-emp-not-inc,Craft-repair,Male,>50K
14872,Private,Craft-repair,Male,<=50K
14873,Private,Sales,Male,<=50K
14874,Private,Adm-clerical,Female,>50K
14875,Federal-gov,Protective-serv,Male,<=50K
14876,Private,Machine-op-inspct,Male,>50K
14877,Private,Craft-repair,Male,<=50K
14878,Private,Adm-clerical,Female,<=50K
14879,Local-gov,Transport-moving,Male,<=50K
14880,Private,Adm-clerical,Female,<=50K
14881,Private,Tech-support,Male,<=50K
14882,Private,Adm-clerical,Male,>50K
14883,Private,Adm-clerical,Male,>50K
14884,Self-emp-not-inc,Farming-fishing,Male,<=50K
14885,Private,Protective-serv,Male,<=50K
14886,Private,Exec-managerial,Male,<=50K
14887,?,?,Male,<=50K
14888,Private,Protective-serv,Male,>50K
14889,Private,Handlers-cleaners,Male,<=50K
14890,Private,Adm-clerical,Female,<=50K
14891,Private,Other-service,Female,<=50K
14892,Private,Sales,Female,<=50K
14893,Private,Other-service,Male,<=50K
14894,Private,Exec-managerial,Female,>50K
14895,Federal-gov,Craft-repair,Male,<=50K
14896,Private,Transport-moving,Male,<=50K
14897,Private,Craft-repair,Male,>50K
14898,Private,Transport-moving,Male,<=50K
14899,Local-gov,Other-service,Male,<=50K
14900,Private,Craft-repair,Male,<=50K
14901,Private,Transport-moving,Male,<=50K
14902,Private,Prof-specialty,Female,<=50K
14903,Self-emp-inc,Exec-managerial,Male,>50K
14904,Private,Prof-specialty,Male,<=50K
14905,Private,Sales,Female,<=50K
14906,State-gov,Prof-specialty,Male,<=50K
14907,Private,Prof-specialty,Female,<=50K
14908,Private,Sales,Female,<=50K
14909,Private,Farming-fishing,Male,<=50K
14910,Private,Adm-clerical,Male,<=50K
14911,?,?,Male,<=50K
14912,Private,Other-service,Female,<=50K
14913,Private,Farming-fishing,Female,<=50K
14914,Private,Sales,Female,<=50K
14915,Self-emp-not-inc,Craft-repair,Male,<=50K
14916,Private,Adm-clerical,Male,>50K
14917,Private,Prof-specialty,Male,<=50K
14918,Private,Protective-serv,Male,<=50K
14919,Private,Exec-managerial,Male,>50K
14920,Private,Adm-clerical,Male,<=50K
14921,Self-emp-not-inc,Farming-fishing,Male,<=50K
14922,Private,Transport-moving,Male,>50K
14923,Private,Other-service,Female,<=50K
14924,Federal-gov,Exec-managerial,Female,<=50K
14925,Private,Other-service,Male,>50K
14926,Private,Sales,Female,<=50K
14927,Self-emp-inc,Exec-managerial,Male,<=50K
14928,Private,Prof-specialty,Male,<=50K
14929,Private,Exec-managerial,Male,>50K
14930,Local-gov,Transport-moving,Male,<=50K
14931,Self-emp-inc,Prof-specialty,Male,<=50K
14932,Private,Exec-managerial,Male,>50K
14933,Private,Craft-repair,Male,<=50K
14934,Private,Sales,Male,<=50K
14935,State-gov,Transport-moving,Male,<=50K
14936,Private,Machine-op-inspct,Male,<=50K
14937,Private,Other-service,Female,<=50K
14938,State-gov,Prof-specialty,Male,>50K
14939,?,?,Male,<=50K
14940,Self-emp-not-inc,Transport-moving,Male,<=50K
14941,Private,Handlers-cleaners,Male,<=50K
14942,Private,Sales,Male,>50K
14943,Private,Other-service,Male,<=50K
14944,Self-emp-not-inc,Craft-repair,Male,<=50K
14945,?,?,Male,<=50K
14946,Local-gov,Adm-clerical,Female,<=50K
14947,Private,Other-service,Female,<=50K
14948,Self-emp-not-inc,Craft-repair,Male,>50K
14949,Private,Prof-specialty,Female,>50K
14950,Private,Craft-repair,Male,>50K
14951,Private,Other-service,Male,<=50K
14952,Private,Adm-clerical,Male,<=50K
14953,Private,Other-service,Female,<=50K
14954,Private,Protective-serv,Male,<=50K
14955,Private,Sales,Female,<=50K
14956,Private,Exec-managerial,Male,>50K
14957,Private,Other-service,Male,<=50K
14958,Local-gov,Prof-specialty,Male,>50K
14959,Private,Sales,Male,<=50K
14960,State-gov,Prof-specialty,Male,>50K
14961,Private,Sales,Male,<=50K
14962,Private,Transport-moving,Female,>50K
14963,Private,Prof-specialty,Female,<=50K
14964,Private,Adm-clerical,Female,<=50K
14965,Private,Tech-support,Male,<=50K
14966,Private,Handlers-cleaners,Male,<=50K
14967,Private,Handlers-cleaners,Male,<=50K
14968,Private,Machine-op-inspct,Male,>50K
14969,Private,Craft-repair,Male,<=50K
14970,Private,Sales,Female,<=50K
14971,Private,Other-service,Male,<=50K
14972,Private,Other-service,Male,<=50K
14973,Private,Transport-moving,Male,<=50K
14974,Private,Other-service,Female,<=50K
14975,State-gov,Other-service,Male,<=50K
14976,Private,Transport-moving,Male,<=50K
14977,Private,Craft-repair,Male,>50K
14978,Private,Other-service,Female,<=50K
14979,Private,Sales,Female,<=50K
14980,?,?,Female,<=50K
14981,Private,Sales,Male,<=50K
14982,?,?,Female,<=50K
14983,Local-gov,Craft-repair,Male,<=50K
14984,Private,Other-service,Female,<=50K
14985,Local-gov,Prof-specialty,Female,<=50K
14986,Self-emp-not-inc,Farming-fishing,Male,<=50K
14987,Private,Machine-op-inspct,Female,<=50K
14988,Private,Prof-specialty,Female,<=50K
14989,Private,Protective-serv,Female,<=50K
14990,State-gov,Prof-specialty,Male,>50K
14991,Self-emp-inc,Exec-managerial,Male,>50K
14992,Private,Adm-clerical,Male,>50K
14993,Private,Prof-specialty,Female,>50K
14994,Private,Prof-specialty,Female,<=50K
14995,Private,Adm-clerical,Female,<=50K
14996,Private,Transport-moving,Male,<=50K
14997,Private,Exec-managerial,Male,>50K
14998,Private,Craft-repair,Male,<=50K
14999,State-gov,Exec-managerial,Male,>50K
15000,Private,Transport-moving,Male,<=50K
15001,Private,Prof-specialty,Male,>50K
15002,Private,Craft-repair,Male,<=50K
15003,Private,Sales,Male,<=50K
15004,Private,Prof-specialty,Male,>50K
15005,Private,Exec-managerial,Female,<=50K
15006,Self-emp-inc,Sales,Male,>50K
15007,Private,Exec-managerial,Female,<=50K
15008,Private,Farming-fishing,Male,<=50K
15009,Private,Tech-support,Male,<=50K
15010,Private,Sales,Female,<=50K
15011,Private,Protective-serv,Male,<=50K
15012,?,?,Male,<=50K
15013,Private,Transport-moving,Male,<=50K
15014,Private,Adm-clerical,Female,<=50K
15015,Private,Tech-support,Male,>50K
15016,Private,Priv-house-serv,Female,<=50K
15017,Private,Machine-op-inspct,Male,<=50K
15018,Private,Sales,Male,>50K
15019,Private,Sales,Male,<=50K
15020,Private,Machine-op-inspct,Male,<=50K
15021,Federal-gov,Prof-specialty,Female,<=50K
15022,?,?,Female,<=50K
15023,Self-emp-inc,Exec-managerial,Male,<=50K
15024,Private,Other-service,Female,<=50K
15025,Private,Handlers-cleaners,Male,<=50K
15026,Private,Machine-op-inspct,Male,<=50K
15027,Self-emp-not-inc,Craft-repair,Male,<=50K
15028,Self-emp-not-inc,Craft-repair,Male,<=50K
15029,Local-gov,Adm-clerical,Female,<=50K
15030,Private,Craft-repair,Male,<=50K
15031,Local-gov,Adm-clerical,Female,<=50K
15032,Private,Adm-clerical,Female,>50K
15033,?,?,Female,<=50K
15034,Private,Exec-managerial,Male,>50K
15035,Private,Transport-moving,Male,>50K
15036,Private,Adm-clerical,Female,<=50K
15037,Self-emp-not-inc,Other-service,Female,>50K
15038,Private,Adm-clerical,Female,<=50K
15039,Private,Machine-op-inspct,Female,<=50K
15040,State-gov,Protective-serv,Male,<=50K
15041,Private,Adm-clerical,Female,<=50K
15042,Private,Adm-clerical,Male,<=50K
15043,Private,Machine-op-inspct,Male,<=50K
15044,Federal-gov,Adm-clerical,Female,<=50K
15045,Private,Exec-managerial,Female,<=50K
15046,Private,Machine-op-inspct,Male,<=50K
15047,Private,Adm-clerical,Female,<=50K
15048,Private,Sales,Female,<=50K
15049,Self-emp-inc,Transport-moving,Male,<=50K
15050,Federal-gov,Adm-clerical,Female,<=50K
15051,Private,Sales,Male,<=50K
15052,Private,Exec-managerial,Male,<=50K
15053,Private,Craft-repair,Male,<=50K
15054,Private,Prof-specialty,Female,<=50K
15055,Private,Sales,Female,<=50K
15056,Private,Craft-repair,Male,>50K
15057,Private,Other-service,Female,<=50K
15058,Private,Craft-repair,Male,<=50K
15059,Private,Farming-fishing,Male,<=50K
15060,Private,Sales,Female,<=50K
15061,Self-emp-not-inc,Other-service,Female,<=50K
15062,Private,Other-service,Male,<=50K
15063,Private,Tech-support,Male,<=50K
15064,?,?,Female,<=50K
15065,Private,Adm-clerical,Female,<=50K
15066,Private,Machine-op-inspct,Female,<=50K
15067,Local-gov,Adm-clerical,Female,<=50K
15068,Local-gov,Prof-specialty,Female,>50K
15069,?,?,Female,<=50K
15070,Private,Adm-clerical,Male,>50K
15071,Private,Exec-managerial,Male,>50K
15072,Private,Sales,Male,<=50K
15073,Private,Other-service,Male,<=50K
15074,Federal-gov,Exec-managerial,Male,>50K
15075,Local-gov,Prof-specialty,Male,>50K
15076,Private,Sales,Female,<=50K
15077,Self-emp-inc,Sales,Male,>50K
15078,Private,Tech-support,Male,<=50K
15079,Private,Craft-repair,Male,<=50K
15080,Private,Adm-clerical,Female,<=50K
15081,Private,Prof-specialty,Female,<=50K
15082,Local-gov,Exec-managerial,Male,>50K
15083,Private,Other-service,Female,<=50K
15084,Private,Prof-specialty,Male,<=50K
15085,Local-gov,Protective-serv,Male,>50K
15086,Private,Craft-repair,Male,<=50K
15087,Private,Sales,Male,>50K
15088,Private,Sales,Female,<=50K
15089,Private,Sales,Male,>50K
15090,Private,Prof-specialty,Male,<=50K
15091,Private,Machine-op-inspct,Male,<=50K
15092,Private,Adm-clerical,Male,<=50K
15093,Private,Prof-specialty,Male,<=50K
15094,Private,Craft-repair,Male,<=50K
15095,Private,Exec-managerial,Male,>50K
15096,Private,Tech-support,Male,<=50K
15097,Private,Adm-clerical,Female,<=50K
15098,Self-emp-not-inc,Sales,Male,<=50K
15099,Self-emp-not-inc,Other-service,Male,<=50K
15100,Self-emp-inc,Sales,Male,>50K
15101,Self-emp-not-inc,Sales,Male,>50K
15102,Local-gov,Adm-clerical,Female,<=50K
15103,Private,Craft-repair,Male,<=50K
15104,Self-emp-inc,Craft-repair,Male,>50K
15105,Self-emp-inc,Sales,Male,>50K
15106,Private,Transport-moving,Male,<=50K
15107,Local-gov,Exec-managerial,Male,<=50K
15108,Local-gov,Prof-specialty,Male,>50K
15109,Private,Machine-op-inspct,Male,<=50K
15110,Private,Adm-clerical,Male,<=50K
15111,Private,Prof-specialty,Male,<=50K
15112,Federal-gov,Craft-repair,Male,<=50K
15113,Private,Other-service,Female,<=50K
15114,Private,Craft-repair,Male,<=50K
15115,Private,Prof-specialty,Male,<=50K
15116,Private,Craft-repair,Female,<=50K
15117,Private,Exec-managerial,Male,>50K
15118,Private,Exec-managerial,Male,<=50K
15119,Private,Sales,Male,>50K
15120,State-gov,Adm-clerical,Male,<=50K
15121,Private,Adm-clerical,Male,>50K
15122,Self-emp-not-inc,Prof-specialty,Male,<=50K
15123,Private,Craft-repair,Male,<=50K
15124,Private,Machine-op-inspct,Male,<=50K
15125,Private,Machine-op-inspct,Male,>50K
15126,Private,Other-service,Male,<=50K
15127,Self-emp-inc,Exec-managerial,Male,>50K
15128,Private,Adm-clerical,Male,<=50K
15129,Private,Handlers-cleaners,Male,<=50K
15130,?,?,Female,<=50K
15131,Federal-gov,Tech-support,Male,<=50K
15132,Private,Exec-managerial,Female,>50K
15133,Private,Other-service,Male,>50K
15134,Federal-gov,Adm-clerical,Female,<=50K
15135,Private,Machine-op-inspct,Male,<=50K
15136,Private,Prof-specialty,Male,<=50K
15137,Private,Transport-moving,Male,<=50K
15138,Private,Craft-repair,Male,<=50K
15139,Private,Other-service,Male,<=50K
15140,Self-emp-not-inc,Craft-repair,Male,<=50K
15141,Self-emp-not-inc,Prof-specialty,Male,>50K
15142,Private,Other-service,Male,<=50K
15143,Private,Other-service,Female,>50K
15144,Private,Other-service,Female,<=50K
15145,Private,Farming-fishing,Male,<=50K
15146,Local-gov,Prof-specialty,Female,>50K
15147,State-gov,Adm-clerical,Female,<=50K
15148,Private,Other-service,Male,<=50K
15149,Local-gov,Prof-specialty,Female,<=50K
15150,Private,Craft-repair,Male,<=50K
15151,Federal-gov,Adm-clerical,Male,<=50K
15152,Self-emp-not-inc,Exec-managerial,Male,<=50K
15153,Private,Sales,Male,>50K
15154,Private,Handlers-cleaners,Female,<=50K
15155,Federal-gov,Adm-clerical,Female,<=50K
15156,Private,Sales,Female,<=50K
15157,Private,Other-service,Female,<=50K
15158,Private,Other-service,Female,<=50K
15159,Private,Craft-repair,Male,<=50K
15160,Private,Prof-specialty,Male,>50K
15161,Private,Exec-managerial,Male,>50K
15162,Private,Farming-fishing,Male,<=50K
15163,Private,Farming-fishing,Male,<=50K
15164,Private,Craft-repair,Male,<=50K
15165,Local-gov,Transport-moving,Male,>50K
15166,Private,Other-service,Male,<=50K
15167,Private,Other-service,Female,<=50K
15168,State-gov,Prof-specialty,Male,<=50K
15169,Self-emp-not-inc,Craft-repair,Male,<=50K
15170,Private,Sales,Male,<=50K
15171,Private,Machine-op-inspct,Female,<=50K
15172,Private,Prof-specialty,Female,>50K
15173,Private,Sales,Male,<=50K
15174,Private,Prof-specialty,Female,<=50K
15175,Private,Adm-clerical,Female,<=50K
15176,?,?,Male,<=50K
15177,Self-emp-not-inc,Farming-fishing,Male,<=50K
15178,Private,Machine-op-inspct,Male,<=50K
15179,Private,Exec-managerial,Male,<=50K
15180,Private,Other-service,Male,<=50K
15181,Private,Handlers-cleaners,Female,<=50K
15182,Private,Craft-repair,Male,<=50K
15183,Private,Sales,Male,<=50K
15184,State-gov,Other-service,Male,<=50K
15185,Private,Sales,Female,<=50K
15186,Private,Prof-specialty,Female,>50K
15187,Private,Exec-managerial,Male,>50K
15188,Private,Exec-managerial,Male,>50K
15189,Private,Exec-managerial,Male,<=50K
15190,Private,Other-service,Male,<=50K
15191,Private,Exec-managerial,Male,>50K
15192,?,?,Female,<=50K
15193,Private,Priv-house-serv,Female,<=50K
15194,State-gov,Other-service,Male,<=50K
15195,Private,Other-service,Female,<=50K
15196,Private,Transport-moving,Male,<=50K
15197,Private,Other-service,Female,<=50K
15198,Private,Craft-repair,Male,<=50K
15199,Federal-gov,Prof-specialty,Female,>50K
15200,Private,Machine-op-inspct,Female,<=50K
15201,Private,Tech-support,Male,<=50K
15202,Private,Machine-op-inspct,Male,<=50K
15203,Private,Handlers-cleaners,Male,<=50K
15204,Private,Prof-specialty,Female,>50K
15205,Private,Other-service,Male,<=50K
15206,Private,Machine-op-inspct,Male,<=50K
15207,Private,Other-service,Male,<=50K
15208,Private,Adm-clerical,Male,<=50K
